16PF||Personality factor questionnaire
CPK||Creatine phosphokinase
CPLS||cleft palate
CPMA||Callus plantar metatarsal area
CPN||Chronic pyelonephritis
CPN||Community psychiatric nurse
CPO||Coproporphyrinogen oxidase deficiency
CPP||Cerebral perfusion pressure
CPPD||Calcium pyrophosphate deposition disease
CPR||Cardiopulmonary resuscitation
CPS||Carbamoyl
CPSP||Central post
CPT||Complete perineal tear
CPT||Repair of complete perineal tear
CPT1||Carnitine palmitoyltransferase I deficiency
CPT2||Carnitine palmitoyltransferase II deficiency
CPTI||Carnitine palmitoyltransferase deficiency type I
CPTII||Carnitine palmitoyltransferase deficiency type II
CR||Contract relax technique
CR||Corneal reflex
CRA||Central retinal artery
CRA||Central retinal artery occlusion
CRAO||Central retinal artery occlusion
CRB||Congenital retinal blindness
CRBSI||catheter related bloodstream infection
CRE||Carbapenem resistant Enterobacteriaceae
CREST||Calcinosis, Raynaud's phenomenon, esophageal dysfunction, sclerodactyly, telangiectasia
CREST||Calcinosis, Raynaud's phenomenon, oesophageal dysfunction, sclerodactyly, telangiectasia
CREST||Calcinosis, Raynaud's phenomenon, sclerodactyly, esophageal involvement, telangiectasia syndrome
CREST||Calcinosis, Raynaud's phenomenon, sclerodactyly, oesophageal involvement, telangiectasia syndrome
CRF||Chronic renal failure
CRF||Corticotrophin releasing factor
CRF||Corticotrophin releasing factor test
CRH||Corticotrophin releasing hormone
CRH||Corticotrophin releasing hormone stimulation
CRH||Corticotrophin releasing hormone test
CRI||Complement receptor I
CRI||corneal relaxing incision
CRIE||Congenital reticular ichthyosiform erythroderma
CRIII||Complement receptor III
CRIS||Comprehensive injury scale
CRIV||Complement receptor IV
CRIV||complement receptor IV
CRL||Crown rump length
CRMO||Chronic multifocal osteomyelitis
CRNA||Certified registered nurse anaesthetist
CRNA||Certified registered nurse anesthetist
CRNG||Cephalosporin
CRNG||Cephalosporin
CRP||C
CRP||C
CRP||Plasma C
CRPN||diabetic cervical radiculoplexus neuropathy
CRPS||Complex regional pain syndrome type I
CRPS||Complex regional pain syndrome type II
CRPS||complex regional pain syndrome
CRRT||Continuous renal replacement therapy
CRS||cytokine release syndrome
CRST||Calcinosis, Raynaud's phenomenon, sclerodactyly, telangiectasia syndrome
CRU||Chronic retention of urine
CRV||Central retinal vein
CRVO||Central retinal vein occlusion
CRVT||Central retinal vein thrombosis
CS||Caesarean section
CS||Celiac sprue
CS||Cervical spondylosis
CS||Cervical swab
CS||Cesarean section
CS||Coeliac sprue
CS||Contrast sensitivity
CS||Coronal sulcus
CS||Coronary sinus
CS||Coronary sinus abnormality
CS||Corpus striatum
CSA||Central sleep apnea
CSA||Central sleep apnoea
CSA||Child sexual abuse
CSA||Compressed spectral array
CSA||Continuous processed EEG using compressed spectral array
CSA||Intraoperative EEG using compressed spectral array
CSC||Central serous choroidopathy
CSD||Cat scratch disease
CSE||combined spinal epidural anaesthesia
CSE||combined spinal epidural anesthesia
CSF||Cerebrospinal fluid
CSF||Cerebrospinal fluid leak
CSF||Cerebrospinal fluid microscopy
CSF||Cerebrospinal fluid otorrhea
CSF||Cerebrospinal fluid otorrhoea
CSF||Cerebrospinal fluid pressure
CSF||Cerebrospinal fluid sample
CSF||Cerebrospinal otorrhea
CSF||Cerebrospinal otorrhoea
CSF||Cerebrospinal rhinorrhea
CSF||Cerebrospinal rhinorrhoea
CSF||cell content
CSF||therap. aspirate
CSFP||coronary slow flow phenomenon
CSG||Chronic simple glaucoma
CSG||Chronic superficial gastritis
CSME||Clinically significant macular edema
CSME||Clinically significant macular oedema
CSNB||Congenital stationary night blindness
CSOM||Chronic suppurative otitis media
CSQ||Consumer satisfaction questionnaire
CSQ||Diabetes clinic satisfaction questionnaire
CSQ||Pain coping strategies questionnaire
CSR||Central serous retinopathy
CSR||Cheyne
CSR||central serous retinopathy
CSS||Churg
CST||Christ
CST||Contraction stress test
CSU||Collection of catheter specimen of urine
CSU||chronic spontaneous urticaria
CT||Abnormality of common atrioventricular chordae tendinae
CT||Abnormality of left atrioventricular chordae tendinae
CT||Abnormality of mitral chordae tendinae
CT||Abnormality of right atrioventricular chordae tendinae
CT||Abnormality of tricuspid chordae tendinae
CT||Carpal tunnel
CT||Cerebral thrombosis
CT||Cervical traction
CT||Chlamydia trachomatis
CT||Chlamydia trachomatis infection
CT||Chorda tympani
CT||Claw toe
CT||Claw toe
CT||Composite tip tooth restoration
CT||Computerised tomography
CT||Computerised tomography guidance
CT||Computerized tomography
CT||Computerized tomography guidance
CT||Contact tracing
CT||Coronary thrombosis
CT||Cover test
CTCAE||Common terminology criteria for adverse events
CTCL||Cutaneous T
CTCV||Congenital talipes calcaneovalgus
CTD||Carpal tunnel decompression
CTEV||Congenital talipes equinovarus
CTEV||Posteromedial release of calcaneotalar equinovarus
CTF||Colorado tick fever
CTIN||Chronic tubulo
CTO||Chronic total occlusion catheter
CTR||Capsular tension ring
CTR||Carpal tunnel release
CTS||Carpal tunnel syndrome
CTV||Clinical target volume
CTX||Cerebrotendinous xanthomatosis
CTx||Cardiac transplant
CUO||Calovo fever
CV||Closing volume
CV||Color vision
CV||Colour vision
CV||Conception vessel acupuncture points
CVA||Cerebral infarction
CVA||Cerebrovascular accident
CVA||Cerebrovascular accident due to intracerebral haemorrhage
CVA||Cerebrovascular accident due to intracerebral hemorrhage
CVA||Cerebrovascular accident unspecified
CVA||Extension of cerebrovascular accident
CVA||cerebrovascular accident due to cerebral artery occlusion
CVA||cerebrovascular accident due to intracerebral haemorrhage
CVA||cerebrovascular accident due to intracerebral hemorrhage
CVA||cerebrovascular accident in the puerperium
CVB||Chorionic villus biopsy
CVD||Cerebrovascular disease
CVD||cardiovascular disease
CVF||Colovesical fistula
CVF||Confrontation visual field
CVG||Coronary vein graft
CVG||coronary vein graft
CVI||Common variable immunodeficiency
CVID||Common variable immunodeficiency
CVK||computer
CVP||Central venous pressure
CVS||Cardiovascular observations
CVS||Cardiovascular procedure
CVS||Cardiovascular system
CVS||Cardiovascular system diseases
CVS||Chorionic villus sampling
CVS||Examination of cardiovascular system
CVS||special tests
CVT||Congenital vertical talus
CVVD||Continuous venovenous haemodialysis
CVVD||Continuous venovenous hemodialysis
CVVH||Continuous venovenous haemofiltration
CVVH||Continuous venovenous hemofiltration
CVVHD||Continuous venovenous haemodiafiltration
CVVHD||Continuous venovenous haemodialysis
CVVHD||Continuous venovenous hemodiafiltration
CVVHD||Continuous venovenous hemodialysis
CVVHF||Continuous venovenous haemofiltration
CVVHF||Continuous venovenous hemofiltration
CW||Continuous wave ultrasonic Doppler
CW||Cotton wool
CWP||Coalworkers pneumoconiosis
CWP||Cotton wool pledget
CWS||Cotton wool spots
CX||Circumflex artery
CX||Convergence excess
CXL||Corneal collagen cross linking
CXR||Chest X
Ca||High calcium diet
Ca||unspecified site
Ca||unspecified site NOS
CaO2||Arterial oxygen content
Can||unit of product usage
CblA||Cobalamin locus A
CblB||Cobalamin locus B
CblC||Cobalamin locus C
CblD||Cobalamin locus D
CblF||Cobalamin locus F variant
CcapO2||Capillary oxygen content
Cf252||Californium 252
Cl||Lung compliance
Co||Cobalt
Co60||Cobalt 60
CoCr||Cobalt
CoPAN||coenzyme A synthase protein associated neurodegeneration
Cr||High chromium diet
Cs137||Caesium 137
Cs137||Cesium 137
Cst||Static compliance
Cu||High copper diet
Cup||unit of product usage
Cx||Cervical spine
D1||Diagonal 1 artery
D2||Diagonal 2 artery
DA||Dark adaptation
DA||Dermatitis artefacta
DA||Descending aorta
DA||Dissecting aneurysm
DA||aymptomatic diagnosis of
DA5D||distal arthrogryposis type 5D
DAD||Developmental articulatory dyspraxia
DAF||Decay accelerating factor
DAF||Delayed auditory feedback test
DALD||Dianzani autoimmune lymphoproliferative disease
DALK||deep anterior lamellar keratoplasty
DAMP||Deficits in attention motor control and perception
DAP||Diastolic arterial pressure
DAS||Disability assessment schedule
DAS||Disease Activity Score
DASH||Detailed Assessment of Speed of Handwriting
DAST||Drug abuse screening test
DAT||Dementia Alzheimer's type
DAT||Direct antiglobulin test
DAT||Direct antiglobulin test using drug
DAT||Direct antiglobulin test using drug
DAo||Descending aorta
DB||Direct bilirubin
DBE||Deep breathing exercises
DBP||Diastolic blood pressure
DBR||Deep breathing exercises
DBS||Deep brain stimulation
DC||Descending colon
DC||Direct current
DC||Double cream
DC||Duodenal cap
DC1||Dermatome of first cervical nerve
DC2||Dermatome of second cervical nerve
DC3||Dermatome of third cervical nerve
DC4||Dermatome of fourth cervical nerve
DC5||Dermatome of fifth cervical nerve
DC6||Dermatome of sixth cervical nerve
DC7||Dermatome of seventh cervical nerve
DC8||Dermatome of eighth cervical nerve
DCA||Deoxycholic acid
DCBE||Double contrast barium enema
DCBM||Double contrast barium meal
DCI||Dermatome of first cervical nerve
DCII||Dermatome of second cervical nerve
DCIII||Dermatome of third cervical nerve
DCIV||Dermatome of fourth cervical nerve
DCJ||Dentinocemental junction
DCL||Diffuse cutaneous leishmaniasis
DCM||Dilated cardiomyopathy
DCPP||2
DCR||Intranasal dacryocystorhinostomy
DCS||Dorsal column stimulation
DCSA||Doubly committed subarterial defect
DCT||Direct Coombs test
DCV||Dermatome of fifth cervical nerve
DCVI||Dermatome of sixth cervical nerve
DCVII||Dermatome of seventh cervical nerve
DCVIII||Dermatome of eighth cervical nerve
DD||Diabetic diet
DD||Diastrophic dysplasia
DD||Diverticular disease
DD||disc diameter
DDAVP||Arginine vasopressin
DDH||developmental dysplasia of hip
DDT||Dye disappearance test
DDU||D
DEA||Registered with disability employment advisor
DEB||Dystrophic epidermolysis bullosa
DECT||dual energy computed tomography
DEJ||Dentinoenamel junction
DES||Division of external sphincter
DES||Dysequilibrium syndrome
DETECT||error detection
DEXA||Dual energy X
DEXA||dual energy X
DF||Duodenal fistula
DF||Recommended dietary fiber intake
DF||Recommended dietary fibre intake
DFSP||Dermatofibrosarcoma protruberans
DFSP||dermatofibrosarcoma protuberans
DFT||Dementia frontal lobe type
DG||Desquamative gingivitis
DGI||Disseminated gonococcal infection
DGR||Duodenogastric reflux
DH||Dermatitis herpetiformis
DHA||Docosahexaenoic acid
DHA||Docosahexaenoic acid intake
DHA||Docosahexaenoic acid requirement
DHA||Docosahexaenoic acid supplementation
DHA||Docosahexanoic acid
DHA||Docosahexanoic acid intake
DHA||Docosahexanoic acid requirement
DHA||Docosahexanoic acid supplementation
DHA||Recommended docohexaenoic acid intake
DHA||Recommended docohexanoic acid intake
DHAS||Dehydroepiandrosterone sulfate
DHAS||Dehydroepiandrosterone sulphate
DHE||Dental health education
DHEAS||Dehydroepiandrosterone sulfate
DHEAS||Dehydroepiandrosterone sulphate
DHF||Dengue haemorrhagic fever
DHF||Dengue hemorrhagic fever
DHPR||Dihydropteridine reductase deficiency
DHS||Dynamic hip screw primary fixation of neck of femur
DHS||Dynamic hip screw primary fixation of neck of femur using arthroscopy
DI||Detrusor instability
DI||Diabetes insipidus
DI||Donor insemination
DI||detrusor instability
DIB||Difficulty in breathing
DIC||Disseminated intravascular coagulation
DIC||Disseminated intravascular coagulation screen
DICA||Diagnostic interview for children and adolescents
DIDMOAD||Diabetes insipidus, diabetes mellitus, optic atrophy and deafness
DIDMOAD||Diabetes insipidus,diabetes mellitus, optic atrophy and deafness
DIF||Direct immunofluorescence
DIGAMI||diabetes mellitus insulin
DIIV||Double inlet indeterminate ventricle
DILS||diffuse infiltrative lymphocytosis syndrome
DILV||Double inlet left ventricle
DINE||Dietary instrument for nutrition education questionnaire
DIOS||Distal intestinal obstruction syndrome
DIP||Desquamative interstitial pneumonitis
DIPF||Diffuse interstitial pulmonary fibrosis
DIPG||diffuse intrinsic pointine glioma
DIPG||diffuse intrinsic pontine glioma
DIPI||Direct intraperitoneal insemination
DIPJ||Distal interphalangeal joint of fifth toe
DIPJ||Distal interphalangeal joint of finger
DIPJ||Distal interphalangeal joint of fourth toe
DIPJ||Distal interphalangeal joint of index finger
DIPJ||Distal interphalangeal joint of lesser toe
DIPJ||Distal interphalangeal joint of little finger
DIPJ||Distal interphalangeal joint of middle finger
DIPJ||Distal interphalangeal joint of ring finger
DIPJ||Distal interphalangeal joint of second toe
DIPJ||Distal interphalangeal joint of third toe
DIRV||Double inlet right ventricle
DIS||Diagnostic interview schedule
DISCO||Direct inject of sperm into cytoplasm of the oocyte
DISCO||direct inject of sperm into cytoplasm of oocyte
DISH||Diffuse idiopathic skeletal hyperostosis
DISI||Dorsal intercalated segment instability
DIT||Diathermy to inferior turbinate
DITRA||deficiency of interleukin 36 receptor antagonist
DIV||Abnormality of left atrioventricular valve in double inlet ventricle
DIV||Abnormality of right atrioventricular valve in double inlet ventricle
DIV||Double inlet ventricle
DJS||Dubin
DKA||Diabetic ketoacidosis
DKA||diabetic ketoacidosis
DKC||Dyskeratosis congenita
DL||Direct laryngoscopy
DL1||Dermatome of first lumbar nerve
DL2||Dermatome of second lumbar nerve
DL3||Dermatome of third lumbar nerve
DL4||Dermatome of fourth lumbar nerve
DL5||Dermatome of fifth lumbar nerve
DLA||Disability living allowance
DLBD||Diffuse Lewy body disease
DLD||Dihydrolipoamide dehydrogenase deficiency
DLE||Diathermy loop excision of cervix
DLE||Discoid lupus erythematosus
DLEK||Deep lamellar endothelial keratoplasty
DLI||Dermatome of first lumbar nerve
DLIF||direct lateral interbody fusion
DLII||Dermatome of second lumbar nerve
DLIII||Dermatome of third lumbar nerve
DLIV||Dermatome of fourth lumbar nerve
DLKP||Deep lamellar keratoplasty
DLMP||Last normal menstrual period
DLO2||Oxygen transfer factor
DLQI||Dermatology life quality index
DLRPN||diabetic lumbosacral radiculoplexus neuropathy
DLS||Derbyshire language scheme
DLTx||Double lung transplant
DLV||Dermatome of fifth lumbar nerve
DLV||Differential lung ventilation
DM||Diabetes mellitus
DM||Diastolic murmur
DM||Dystrophia myotonica
DMAEK||Descemet's membrane automated endothelial keratoplasty
DMD||Duchenne muscular dystrophy
DME||Durable medical equipment supplier dialysis program
DMEK||Descemet's membrane endothelial keratoplasty
DMFR||Direct myofascial release
DMU||Diagnostic meatourethroscopy
DN||District nurse
DN||Dysplastic naevus
DN||Dysplastic nevus
DNA||2nd DTP, Hib and polio vaccination
DNA||3rd DTP, Hib and polio vaccination
DNA||DTP, Hib and polio vaccination
DNA||DTaP, polio and MMR booster
DNA||Deoxyribonucleic acid
DNA||Deoxyribonucleic acid antibody
DNA||Deoxyribonucleic acid sample
DNA||Did not attend
DNA||Did not attend
DNA||Did not attend
DNA||Did not attend cardiac clinic
DNA||Did not attend cholesterol clinic
DNA||Did not attend community psychiatric nurse review
DNA||Did not attend diabetic clinic
DNA||Did not attend hypertension clinic
DNA||Did not attend mental health appointment
DNA||Did not attend outpatient appointment
DNA||Did not attend peripheral vascular disease clinic
DNA||Did not attend psychiatry clinic
DNA||Did not attend substance misuse clinic
DNA||appointment mix
DNA||hospital appointment
DNAR||Do not attempt resuscitation
DNCB||Dinitrochlorobenzene contact sensitivity test
DNPR||Deoxyribonucleoprotein antibody
DNPRab||Deoxyribonucleoprotein antibody
DNS||Deviated nasal septum
DNS||deviated nasal septum
DO2||Oxygen delivery
DO2i||Indexed oxygen delivery
DOB||Date of birth
DOIV||Double outlet indeterminate ventricle
DOLV||Double outlet left ventricle
DOLV||Repair of double outlet left ventricle
DOOR||Deafness, triphalangeal thumbs, onychodystrophy
DOP||Direct occipitoposterior position
DOPAC||Dihydroxyphenylacetic acid
DORV||Double outlet right ventricle
DORV||Operation for double outlet right ventricle
DORV||Repair of Fallot
DORV||Repair of double outlet right ventricle
DOS||Diffuse esophageal spasm
DOS||Diffuse oesophageal spasm
DOSS||Dysphagia Outcome and Severity Scale
DOT||Died on table
DOT||Directly observed therapy
DOV||Operation for double outlet ventricle
DOVE||Dorsal vestibuloplasty procedure
DP||Distal pancreatectomy
DP32||register disabled claim
DPA||Dorsalis pedis artery
DPA||dipropylacetic acid
DPE||dipivalyl epinephrine
DPE||dipivefrin hydrochloride
DPI||Dietary protein intake
DPJ||Dentinopulpal junction
DPOAE||Distortion product oto
DPR||Dermatopathia pigmentosa reticularis
DPS||Drinking problem scale
DPSL||Deep partial skin loss burn
DPT||Diphtheria + pertussis + tetanus vaccine
DR||Diabetic retinopathy
DRE||Digital rectal examination
DREZ||Dorsal root entry zone
DRG||Dorsal root ganglion
DRGB||Dorsal root ganglion block
DRGB||dorsal root ganglion block
DRGT||Dorsal root ganglion thermocoagulation
DRPLA||Dentatorubropallidoluysian atrophy
DRPN||diabetic radiculoplexus neuropathy
DRRS||Duane
DRS||Clinical dementia rating scale
DS||Blessed dementia rating scale
DS||Denture stomatitis
DS||Disseminated sclerosis
DS1||Dermatome of first sacral nerve
DS2||Dermatome of second sacral nerve
DS3||Dermatome of third sacral nerve
DS4||Dermatome of fourth sacral nerve
DS5||Dermatome of fifth sacral nerve
DSAEK||Descemet's stripping automated endothelial keratoplasty
DSAP||Disseminated superficial actinic porokeratosis
DSCI||deep sclerectomy with collagen implant
DSD||Detrusor and sphincter dyssynergia
DSD||Developmental speech disorder
DSDT||Diagnostic speech discrimination test
DSED||Diagnostic survey for eating disorders
DSEK||Descemet's stripping endothelial keratoplasty
DSEP||Dermatomal SEP
DSFI||Derogatis sexual functioning inventory
DSI||Dermatome of first sacral nerve
DSII||Dermatome of second sacral nerve
DSIII||Dermatome of third sacral nerve
DSIV||Dermatome of fourth sacral nerve
DSK||Damus Stansel Kaye operation
DSM||Dried skimmed milk powder
DSP||Diarrheic shellfish poisoning
DSP||Diarrhoeic shellfish poisoning
DSRS||Depression self rating scale
DSS||disproportionate short stature
DSSM||Dried semi
DSV||Dermatome of fifth sacral nerve
DT||Diphtheria and tetanus double vaccination
DT||Drug therapy
DT||Dye test
DT1||Dermatome of first thoracic nerve
DT10||Dermatome of tenth thoracic nerve
DT11||Dermatome of eleventh thoracic nerve
DT12||Dermatome of twelfth thoracic nerve
DT2||Dermatome of second thoracic nerve
DT3||Dermatome of third thoracic nerve
DT4||Dermatome of fourth thoracic nerve
DT5||Dermatome of fifth thoracic nerve
DT6||Dermatome of sixth thoracic nerve
DT7||Dermatome of seventh thoracic nerve
DT8||Dermatome of eighth thoracic nerve
DT9||Dermatome of ninth thoracic nerve
DTA||Deep transverse arrest
DTC||Detailed test of comprehension
DTC||differentiated thyroid cancer
DTD||Diastrophic dysplasia
DTH||Delayed
DTI||Dermatome of first thoracic nerve
DTI||direct thrombin inhibitor
DTII||Dermatome of second thoracic nerve
DTIII||Dermatome of third thoracic nerve
DTIV||Dermatome of fourth thoracic nerve
DTIX||Dermatome of ninth thoracic nerve
DTP||Diphtheria + tetanus + pertussis vaccine
DTP||Diphtheria, pertussis and tetanus triple vaccine
DTPA||Diethylenetriaminepentaacetic acid
DTSQ||Diabetes treatment satisfaction questionnaire
DTSQc||Diabetes Treatment Satisfaction Questionnaire change version
DTSQs||Diabetes Treatment Satisfaction Questionnaire status version
DTV||Dermatome of fifth thoracic nerve
DTVI||Dermatome of sixth thoracic nerve
DTVII||Dermatome of seventh thoracic nerve
DTVIII||Dermatome of eighth thoracic nerve
DTX||Dermatome of tenth thoracic nerve
DTXI||Dermatome of eleventh thoracic nerve
DTXII||Dermatome of twelfth thoracic nerve
DTaP||diphtheria + tetanus + acellular pertussis immunization
DTaP||diphtheria + tetanus + acellular pertussis vaccination
DTaP||diphtheria + tetanus + acellular pertussis vaccine
DTs||delirium tremens
DU||Duodenal ulcer
DU||Perforated duodenal ulcer
DU||acute + perforation
DUB||Dysfunctional uterine bleeding
DUD||Duodenal ulcer disease
DUEC||Distal urethral electric conductance test
DUH||Dysfunctional uterine haemorrhage
DUH||Dysfunctional uterine hemorrhage
DUHP||Duke UNC health profile
DUSN||diffuse unilateral subacute neuroretinitis
DV||Distance vision
DV||Domiciliary visit request
DVA||Distance visual acuity
DVD||Developmental verbal apraxia
DVD||Dissociated vertical deviation
DVD||Dissociated vertical divergence
DVM||Delayed visual maturation
DVP||Pulp and root canal devitalising paste
DVP||Pulp and root canal devitalizing paste
DVT||Deep vein thrombosis
DVT||Deep vein thrombosis of lower limb
DVT||Deep venous thrombosis of leg
DVT||deep venous thrombosis, postnatal
DVT||not obstetric
DVU||Direct vision urethrotomy
DWBQ||Diabetes wellbeing questionnaire
DXT||Deep X
DYT12||dystonia 12
DYT24||dystonia 24
DZ||Dizygotic twins
Dm||Alveolar
E1||Adrenaline 1%
E1||Epinephrine 1%
E2OH||Alcohol
E2OH||Restricted alcohol diet
E2OH||modified ethanol diet
E2R||Estrogen receptor
E2R||Oestrogen receptor
E2R||estrogen receptor
E325||Sodium lactate
E331||Sodium citrate
E332||potassium citrate
EA||Endometrial ablation
EAA||Essential amino acid intake
EAA||Essential amino acid requirement
EAA||Essential amino acid supplementation
EAA||Extrinsic allergic alveolitis
EAA||Modified essential amino acid diet
EAA||Recommended essential amino acid intake
EABR||Electrically evoked auditory brainstem response audiometry
EAC||External auditory canal
EACTL||Enteropathy
EADL||Extended activities of daily living
EAE||Enzootic abortion of ewes agent antibody
EAN||erosive adenomatosis of nipple
EAR||Expired air resuscitation
EARA||Enteric acquired reactive arthritis
EAS||External anal sphincter
EAT||Eating attitudes test
EAT||Edinburgh articulation test
EAV||Electroacupuncture after Voll
EB||Endometrial biopsy
EB||Epidermolysis bullosa
EB||External beam radiotherapy
EBA||Epidermolysis bullosa acquisita
EBA||Ethoxybenzoic acid dental cement
EBD||Exploration of bile duct
EBL||Estimated maternal blood loss
EBM||Expressed breast milk
EBMD||Corneal epithelial basement membrane dystrophy
EBMD||Epithelial basement membrane dystrophy
EBNS||Endoscopic bladder neck suspension
EBRS||Eating behavior rating scale
EBRS||Eating behaviour rating scale
EBT||Exchange blood transfusion
EBV||Epstein
EBV||Epstein
EBV||Epstein
EBV||Epstein
EBV||Epstein
EBV||Epstein
EBV||Fatal Epstein
EC||Cold dental pulp vitality test
EC||Ejection click
EC||Escherichia coli
EC60||from FPC
EC60||from FPC
ECA||External carotid artery
ECA||External carotid artery ligation
ECC||Endocervical curettage
ECCE||Extracapsular cataract extraction
ECCE||Extracapsular cataract extraction and insertion of intraocular lens
ECCL||Encephalocraniocutaneous lipomatosis
ECCL||encephalocraniocutaneous lipomatosis
ECCO2R||Extracorporeal carbon dioxide removal
ECD||Endothelial cell density
ECG||Electrocardiograph lead site
ECG||Electrocardiograph lead sites
ECG||electrocardiogram atrial premature beats
ECG||general
ECG||no new changes
ECGE||Extracorporeal gas exchange
ECLA||Extracorporeal lung assist
ECLT||Euglobulin clot lysis time
ECM||Erythema chronicum migrans
ECM||External cardiac massage
ECMO||Cardiac support using extracorporeal membrane oxygenation circuitry
ECMO||Extracorporeal membrane oxygenation
ECMR||Extracellular matrix receptor type III
ECOX||Extracorporeal oxygenation
ECPT||Extracorporeal counterpulsation therapy
ECRB||Extensor carpi radialis brevis
ECRL||Extensor carpi radialis longus
ECRT||Endoscopic Congo Red Test
ECS||Endocervical swab
ECT||Bilateral electroconvulsive therapy
ECT||Electroconvulsive therapy
ECT||Eosinophil cationic protein
ECT||Unilateral electroconvulsive therapy
ECU||Extensor carpi ulnaris
ECV||External cephalic version
ECV||External cephalic version of breech
ECochG||Transtympanic electrocochleography
ED||Elimination diet
EDB||Extensor digitorum brevis
EDC||Estimated date of conception
EDC||Expected date of confinement
EDD||Expected date of delivery
EDE||eating disorder examination
EDH||Extradural haematoma
EDH||Extradural hematoma
EDI||Eating disorders inventory
EDL||Extensor digitorum longus
EDM||Early diastolic murmur
EDM||Extensor digiti minimi
EDMD2||autosomal dominant Emery
EDS||Ehlers
EDSS||Expanded disability status scale
EDTA||Ethylenediamine tetraacetic acid disodium dihydrate
EEC||Ectodermal dysplasia with ectrodactyly and cleft lip or palate
EECP||Enhanced external counterpulsation
EED||Erythema elevatum diutinum
EEE||Eastern equine encephalitis
EF||Eccentric fixation
EF||Epileptic fit
EF||Erythroblastosis fetalis
EF||Erythroblastosis foetalis
EF||Essential fructosaemia
EF||Essential fructosemia
EFA||Essential alpha
EFA||Essential fatty acid intake
EFA||Essential fatty acid intake
EFA||Essential fatty acid requirement
EFA||Essential fatty acid supplementation
EFA||Essential linoleic acid supplementation
EFA||High essential alpha
EFA||High essential linoleic acid diet
EFA||Recommended essential fatty acid intake
EFA||Recommended essential linolenic acid intake
EFAD||Essential fatty acid deficiency
EFCP||Edinburgh functional communication profile
EFE||Endocardial fibroelastosis
EFE||Left atrial endocardial fibroelastosis
EFE||Primary left ventricular endocardial fibroelastosis
EFE||Primary right ventricular endocardial fibroelastosis
EFE||Right atrial endocardial fibroelastosis
EGC||Early gastric cancer
EGF||Epidermal growth factor
EGPA||eosinophilic granulomatosis with polyangiitis
EHBA||Extrahepatic biliary atresia
EHC||Epidemic haemorrhagic conjunctivitis
EHC||Epidemic hemorrhagic conjunctivitis
EHDP||Etidronate disodium
EHEC||Enterohaemorrhagic Escherichia coli
EHEC||Enterohemorrhagic Escherichia coli
EHL||Extensor hallucis longus
EHL||Tenotomy of extensor hallucis longus
EHR||Electronic health record
EI||Extensor indicis
EIA||Balloon angioplasty of the external iliac artery
EIA||Endarterectomy of the external iliac artery
EIA||Exercise
EIA||External iliac artery
EIA||External iliac artery stenosis
EIA||External iliac artery thrombosis
EIA||Insertion of stent into external iliac artery
EIA||Thrombolysis of the external iliac artery
EIA||equine infectious anaemia
EIA||equine infectious anemia
EIC||Epidermal inclusion cyst
EIEE||Early infantile epileptic encephalopathy, non
EIEE||Early infantile epileptic encephalopathy, refractory
EIN||endometrial intraepithelial neoplasia
EIV||External iliac vein
EKC||Epidemic keratoconjunctivitis
ELA||Endometrial laser ablation
ELAP||Endoscopic laser ablation of prostate
ELBW||Extremely low birth weight infant
ELISA||Enzyme
ELM||External limiting membrane
ELVR||Extended left ventricular branch of right coronary artery
EM||Electron microscopy
EM||Enteroviral meningitis
EM||Erythema multiforme
EMA||Endomysial antibody
EMB||Endomyocardial biopsy
EMD||Emery
EMD||Exudative macular degeneration
EME||Early myoclonic encephalopathy, non
EME||Early myoclonic encephalopathy, refractory
EMG||Electromyography normal
EMMV||Extended mandatory minute volume ventilation
EMR||Electronic medical record
EMS||Eosinophilia myalgia syndrome
EMT||External malleolar torsion
EN||Enteral nutrition
EN||Erythema nodosum
ENA||Extractable nuclear antigen antibody
ENA||Extractable nuclear antigen antibody level
ENB||electromagnetic navigation bronchoscopy
ENL||Erythema nodosum leprosum
ENT||Ear, nose and throat examination
ENT||special tests
EO||Ethylene oxide
EOAE||Evoked oto
EOAE||evoked oto
EOCA||Early onset cerebellar ataxia with retained tendon reflexes
EOG||Electro
EOM||Extraocular movement
EOM||Extraocular muscle
EOMB||Extraocular muscle balance
EOPCA||Early onset pauciarticular chronic arthritis
EOPPC||Extraovarian primary peritoneal carcinoma
EORTC||Quality of life questionnaire
EOZ||external optical zone
EP||Acute eosinophilic pneumonia
EP||Ectopic pregnancy
EP||Eosinophilic pneumonia
EP||Evoked potentials
EP||Intermittent esophoria
EPA||Eicosapentaenoic acid
EPA||Eicosapentanoic acid
EPA||Eicosapentanoic acid intake
EPA||Eicosapentanoic acid requirement
EPA||Eicosapentanoic acid supplementation
EPA||Enduring power of attorney
EPA||Recommended eicosapentanoic acid intake
EPB||Extensor pollicis brevis
EPDS||Edinburgh postnatal depression scale
EPEC||Enteropathogenic Escherichia coli serogroup O18
EPH||Edema, proteinuria and hypertension of pregnancy
EPH||Oedema, proteinuria and hypertension of pregnancy
EPI||Eysenck personality inventory
EPL||Extensor pollicis longus
EPM||Elastoplast mold
EPM||Elastoplast mould
EPP||Erythropoietic protoporphyria
EPT||Electric dental pulp vitality test
EPVT||English picture vocabulary test
ER||External rotation
ER||Extraction ratio
ERA||Electric response audiometry
ERA||Enteric reactive arthritis
ERA||Evoked response audiometry
ERC||Endoscopic retrograde cholangiography
